antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'mx-missile_y'}),0.46206896551724136,0.47586206896551725,0.3563218390804598,0.7711442786069652,1.620520585478405,0.13644074514466906,2.290254872563718,0.7118279569892474
frozenset({'mx-missile_y'}),"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.47586206896551725,0.46206896551724136,0.3563218390804598,0.748792270531401,1.620520585478405,0.13644074514466906,2.1413793103448273,0.7305602716468592
frozenset({'education-spending_n'}),"frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.535632183908046,0.41379310344827586,0.3563218390804598,0.6652360515021459,1.607653791130186,0.1346809353943718,1.7511052166224583,0.8139572021718301
frozenset({'adoption-of-the-budget-resolution_y'}),"frozenset({'mx-missile_y', 'education-spending_n'})",0.5816091954022988,0.3931034482758621,0.3563218390804598,0.6126482213438735,1.558491089383538,0.12768925881886645,1.566783954961295,0.8565047855370437
"frozenset({'superfund-right-to-sue_n', 'mx-missile_y'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.3425287356321839,0.5816091954022988,0.31494252873563217,0.9194630872483222,1.5808950314348622,0.11572466640243098,5.195019157088123,0.5588790771272524
"frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'mx-missile_y'}),0.3954022988505747,0.47586206896551725,0.31494252873563217,0.7965116279069767,1.6738287832827772,0.12678557273087593,2.575763546798029,0.6658433016013988
"frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'superfund-right-to-sue_n'}),0.41379310344827586,0.46206896551724136,0.31494252873563217,0.7611111111111111,1.6471807628524047,0.1237415774871185,2.2518043303929427,0.6702447402318591
frozenset({'superfund-right-to-sue_n'}),"frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.46206896551724136,0.41379310344827586,0.31494252873563217,0.681592039800995,1.6471807628524047,0.1237415774871185,1.841056034482759,0.730394909227026
frozenset({'mx-missile_y'}),"frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})",0.47586206896551725,0.3954022988505747,0.31494252873563217,0.6618357487922705,1.6738287832827772,0.12678557273087593,1.7878817733990142,0.7680560891279294
"frozenset({'superfund-right-to-sue_n', 'education-spending_n'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.37471264367816093,0.5816091954022988,0.335632183908046,0.8957055214723927,1.54004704284779,0.11769586471132254,4.01162947937796,0.5608128525382757
"frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'education-spending_n'}),0.3954022988505747,0.535632183908046,0.335632183908046,0.8488372093023256,1.5847389959077753,0.12384198705245081,3.071971706454466,0.6102922027188917
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'superfund-right-to-sue_n'}),0.46206896551724136,0.46206896551724136,0.335632183908046,0.7263681592039802,1.5719907923071215,0.12212445501387242,1.9658934169279005,0.6764137688795225
frozenset({'superfund-right-to-sue_n'}),"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.46206896551724136,0.46206896551724136,0.335632183908046,0.7263681592039802,1.5719907923071215,0.12212445501387242,1.9658934169279005,0.6764137688795225
frozenset({'education-spending_n'}),"frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})",0.535632183908046,0.3954022988505747,0.335632183908046,0.6266094420600858,1.5847389959077753,0.12384198705245081,1.6192099352622538,0.7945883629458838
"frozenset({'crime_n', 'education-spending_n'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.3471264367816092,0.5816091954022988,0.32413793103448274,0.933774834437086,1.605502185692223,0.12224600343506406,6.317701149425276,0.5776645689741283
"frozenset({'crime_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'education-spending_n'}),0.3632183908045977,0.535632183908046,0.32413793103448274,0.8924050632911391,1.666078122453414,0.12958647113224991,4.31588911426639,0.6278259979005042
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'crime_n'}),0.46206896551724136,0.39080459770114945,0.32413793103448274,0.7014925373134329,1.7949956101843723,0.14355925485533094,2.0408045977011495,0.8233315148208766
frozenset({'crime_n'}),"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.39080459770114945,0.46206896551724136,0.32413793103448274,0.8294117647058823,1.7949956101843723,0.14355925485533094,3.153388822829963,0.7270172621437173
frozenset({'education-spending_n'}),"frozenset({'crime_n', 'adoption-of-the-budget-resolution_y'})",0.535632183908046,0.3632183908045977,0.32413793103448274,0.6051502145922746,1.666078122453414,0.12958647113224991,1.6127186406796596,0.8609297099922755
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'export-administration-act-south-africa_y'}),0.46206896551724136,0.6183908045977011,0.31264367816091954,0.6766169154228856,1.0941574654608002,0.02690447879508523,1.1800530503978781,0.1599736048265461
"frozenset({'education-spending_n', 'export-administration-act-south-africa_y'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.36551724137931035,0.5816091954022988,0.31264367816091954,0.8553459119496855,1.470654038332463,0.10005548949663098,2.8923538230884542,0.5043957800511509
"frozenset({'adoption-of-the-budget-resolution_y', 'export-administration-act-south-africa_y'})",frozenset({'education-spending_n'}),0.39770114942528734,0.535632183908046,0.31264367816091954,0.7861271676300579,1.4676623086655585,0.09962214295151275,2.1712333022677854,0.5290469241131568
"frozenset({'religious-groups-in-schools_n', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.31494252873563217,0.5678160919540229,0.30114942528735633,0.9562043795620438,1.6840036644108871,0.1223199894305721,9.868199233716489,0.5929094728213538
"frozenset({'religious-groups-in-schools_n', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.3080459770114943,0.4781609195402299,0.30114942528735633,0.9776119402985074,2.0445249712973594,0.1538538776588717,23.30881226053633,0.7383277116989171
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'religious-groups-in-schools_n'}),0.4482758620689655,0.34942528735632183,0.30114942528735633,0.6717948717948719,1.9225708502024292,0.14451050336900517,1.9822198275862073,0.8697519083969466
frozenset({'religious-groups-in-schools_n'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.34942528735632183,0.4482758620689655,0.30114942528735633,0.861842105263158,1.9225708502024292,0.14451050336900517,3.993431855500823,0.7375987915733824
frozenset({'el-salvador-aid_n'}),"frozenset({'religious-groups-in-schools_n', 'physician-fee-freeze_n'})",0.4781609195402299,0.3080459770114943,0.30114942528735633,0.6298076923076923,2.044524971297359,0.1538538776588717,1.8691745036572622,0.979016040622793
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.432183908045977,0.5678160919540229,0.4091954022988506,0.946808510638298,1.6674562839176503,0.16379442462676713,8.125057471264382,0.7049538279579678
"frozenset({'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.4528735632183908,0.4781609195402299,0.4091954022988506,0.9035532994923858,1.8896427176884032,0.19264896287488442,5.410647307924988,0.8604947597016335
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'anti-satellite-test-ban_y'}),0.4482758620689655,0.5494252873563218,0.4091954022988506,0.9128205128205129,1.661409719987126,0.16290130796670635,5.168356997971609,0.7215589887640451
frozenset({'anti-satellite-test-ban_y'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.5494252873563218,0.4482758620689655,0.4091954022988506,0.7447698744769875,1.6614097199871258,0.16290130796670635,2.161673261729791,0.883541618894749
frozenset({'el-salvador-aid_n'}),"frozenset({'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",0.4781609195402299,0.4528735632183908,0.4091954022988506,0.8557692307692308,1.8896427176884032,0.19264896287488442,3.7934099616858257,0.9021927436519329
frozenset({'physician-fee-freeze_n'}),"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.5678160919540229,0.432183908045977,0.4091954022988506,0.7206477732793524,1.6674562839176506,0.16379442462676713,2.0326170248209237,0.9261893377958406
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.4689655172413793,0.5678160919540229,0.4413793103448276,0.9411764705882353,1.6575375089306978,0.1750931430836306,7.3471264367816085,0.7470238095238096
"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.4850574712643678,0.4781609195402299,0.4413793103448276,0.909952606635071,1.9030258840685381,0.20944378385519882,5.79516031457955,0.9215029761904762
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.4482758620689655,0.5563218390804597,0.4413793103448276,0.9846153846153846,1.7698664971392244,0.19199365834324217,28.839080459770013,0.7884114583333334
frozenset({'aid-to-nicaraguan-contras_y'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.5563218390804597,0.4482758620689655,0.4413793103448276,0.7933884297520661,1.7698664971392244,0.19199365834324217,2.670344827586207,0.9804080310880827
frozenset({'el-salvador-aid_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n'})",0.4781609195402299,0.4850574712643678,0.4413793103448276,0.9230769230769231,1.9030258840685381,0.20944378385519882,6.694252873563223,0.909324522760646
frozenset({'physician-fee-freeze_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",0.5678160919540229,0.4689655172413793,0.4413793103448276,0.7773279352226721,1.6575375089306978,0.1750931430836306,2.3848275862068964,0.9178856382978724
"frozenset({'mx-missile_y', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.4114942528735632,0.5678160919540229,0.3839080459770115,0.9329608938547486,1.643068780675367,0.15025498744880436,6.446743295019154,0.6650449101796408
"frozenset({'mx-missile_y', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.41379310344827586,0.4781609195402299,0.3839080459770115,0.9277777777777778,1.9403044871794872,0.18604835513277845,7.225464190981436,0.826699542092286
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'mx-missile_y'}),0.4482758620689655,0.47586206896551725,0.3839080459770115,0.8564102564102564,1.7997027127461909,0.17059056678557274,3.6502463054187175,0.8053892215568863
frozenset({'mx-missile_y'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.47586206896551725,0.4482758620689655,0.3839080459770115,0.8067632850241546,1.799702712746191,0.17059056678557274,2.855172413793104,0.8477781279546173
frozenset({'el-salvador-aid_n'}),"frozenset({'mx-missile_y', 'physician-fee-freeze_n'})",0.4781609195402299,0.41379310344827586,0.3839080459770115,0.8028846153846154,1.9403044871794872,0.18604835513277845,2.9739276703111868,0.9286712917776782
frozenset({'physician-fee-freeze_n'}),"frozenset({'mx-missile_y', 'el-salvador-aid_n'})",0.5678160919540229,0.4114942528735632,0.3839080459770115,0.6761133603238867,1.643068780675367,0.15025498744880436,1.817011494252874,0.9055930691807874
"frozenset({'el-salvador-aid_n', 'education-spending_n'})",frozenset({'physician-fee-freeze_n'}),0.4068965517241379,0.5678160919540229,0.38620689655172413,0.9491525423728814,1.6715844369724835,0.1551644867221562,8.499616858237554,0.6773947951273532
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'education-spending_n'}),0.4482758620689655,0.535632183908046,0.38620689655172413,0.8615384615384615,1.6084516342027069,0.14609591755846213,3.3537675606641106,0.6856398809523809
"frozenset({'education-spending_n', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.46436781609195404,0.4781609195402299,0.38620689655172413,0.8316831683168316,1.7393373952779894,0.16416435460430703,3.1003380662609863,0.7935826691191498
frozenset({'el-salvador-aid_n'}),"frozenset({'education-spending_n', 'physician-fee-freeze_n'})",0.4781609195402299,0.46436781609195404,0.38620689655172413,0.8076923076923077,1.7393373952779894,0.16416435460430703,2.7852873563218394,0.8145584224879379
frozenset({'education-spending_n'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.535632183908046,0.4482758620689655,0.38620689655172413,0.7210300429184548,1.6084516342027069,0.14609591755846213,1.977718832891246,0.8146216407355021
frozenset({'physician-fee-freeze_n'}),"frozenset({'el-salvador-aid_n', 'education-spending_n'})",0.5678160919540229,0.4068965517241379,0.38620689655172413,0.6801619433198381,1.6715844369724837,0.1551644867221562,1.854386730685291,0.9296162613981764
"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.37471264367816093,0.5678160919540229,0.36091954022988504,0.9631901840490796,1.6963065994386626,0.14815167129079138,11.740996168582338,0.6564724615961034
"frozenset({'superfund-right-to-sue_n', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.4091954022988506,0.4781609195402299,0.36091954022988504,0.8820224719101123,1.8446143042350907,0.16525829039503234,4.4232074438970965,0.7750130114748817
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'superfund-right-to-sue_n'}),0.4482758620689655,0.46206896551724136,0.36091954022988504,0.805128205128205,1.742441637964026,0.15378517637732855,2.760435571687839,0.7722929936305731
frozenset({'superfund-right-to-sue_n'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.46206896551724136,0.4482758620689655,0.36091954022988504,0.7810945273631841,1.742441637964026,0.15378517637732855,2.520376175548589,0.7920953780826392
frozenset({'el-salvador-aid_n'}),"frozenset({'superfund-right-to-sue_n', 'physician-fee-freeze_n'})",0.4781609195402299,0.4091954022988506,0.36091954022988504,0.7548076923076923,1.8446143042350907,0.16525829039503234,2.4095560063105697,0.8774376385420465
frozenset({'physician-fee-freeze_n'}),"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n'})",0.5678160919540229,0.37471264367816093,0.36091954022988504,0.6356275303643725,1.6963065994386628,0.14815167129079138,1.716066411238825,0.9497899444369154
"frozenset({'crime_n', 'el-salvador-aid_n'})",frozenset({'physician-fee-freeze_n'}),0.35172413793103446,0.5678160919540229,0.3425287356321839,0.9738562091503268,1.7150908946574583,0.14281411018628618,16.53103448275861,0.6431529344566616
"frozenset({'crime_n', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.37471264367816093,0.4781609195402299,0.3425287356321839,0.9141104294478527,1.9117213308164227,0.16335579336768397,6.075697865353034,0.7627072641136992
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'crime_n'}),0.4482758620689655,0.39080459770114945,0.3425287356321839,0.764102564102564,1.955203619909502,0.16734046769718586,2.5824587706146924,0.8854865771812079
frozenset({'crime_n'}),"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.39080459770114945,0.4482758620689655,0.3425287356321839,0.876470588235294,1.955203619909502,0.16734046769718586,4.466338259441703,0.801950107635811
frozenset({'el-salvador-aid_n'}),"frozenset({'crime_n', 'physician-fee-freeze_n'})",0.4781609195402299,0.37471264367816093,0.3425287356321839,0.7163461538461539,1.911721330816423,0.16335579336768397,2.2044028833041107,0.9139047393785293
frozenset({'physician-fee-freeze_n'}),"frozenset({'crime_n', 'el-salvador-aid_n'})",0.5678160919540229,0.35172413793103446,0.3425287356321839,0.6032388663967612,1.7150908946574583,0.14281411018628618,1.6339197748064744,0.9647294016849922
"frozenset({'el-salvador-aid_n', 'duty-free-exports_y'})",frozenset({'physician-fee-freeze_n'}),0.32413793103448274,0.5678160919540229,0.31264367816091954,0.9645390070921986,1.6986820570247225,0.12859294490685694,12.187586206896574,0.6085684273709485
"frozenset({'duty-free-exports_y', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.3563218390804598,0.4781609195402299,0.31264367816091954,0.8774193548387097,1.8349875930521093,0.14226449993394108,4.257108287961283,0.7069327731092437
